run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,missing_keywords,missing_sections,error
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,IT_L1_server_outage,L1,resolved,False,0.778,15446,11,32143,Stoerungsbericht,Vorfalldaten,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,IT_L1_network_disruption,L1,resolved,False,0.7,17375,11,36423,,Vorfalldaten;Symptom;Loesung,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,IT_L1_password_reset_incident,L1,resolved,False,0.8,15858,11,32190,,Ticketdaten;Loesung,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,IT_L2_multi_team_incident,L2,resolved,False,0.727,18934,11,38425,,Timeline;Ursache;Postmortem,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,IT_L2_change_incident_combined,L2,resolved,False,0.917,18091,11,38534,,Change-Daten,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,IT_L2_capacity_planning,L2,resolved,False,0.75,17440,11,38094,,Ist-Zustand;Wachstumsanalyse;Empfehlung,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,IT_L3_root_cause_analysis,L3,resolved,True,1.0,32697,11,43084,,,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,IT_L3_postmortem_with_impact,L3,resolved,False,0.692,19932,11,39154,,Vorfallzusammenfassung;Timeline;Impact-Berechnung;Root-Cause,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,IT_L3_disaster_recovery_test,L3,resolved,False,0.833,19978,11,39838,,Testszenario;Empfehlungen,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,IT_L4_security_breach_analysis,L4,resolved,False,0.714,19636,11,44394,Security-Breach,Vorfallzusammenfassung;Angriffsverlauf;Sofortmassnahmen,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,IT_L4_compliance_audit,L4,resolved,False,0.692,22331,11,42302,DSGVO,Auditdaten;Pruefbereiche;Empfehlungen,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,IT_L4_cloud_migration_assessment,L4,resolved,False,0.667,55365,11,42632,,Bestandsaufnahme;Risikobewertung;Kostenvergleich;Empfehlung,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,MP_L1_team_standup,L1,resolved,False,0.889,25417,11,34350,Standup,,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,MP_L1_decision_log,L1,resolved,False,0.9,16647,11,39853,,Verantwortlichkeiten,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,MP_L1_status_update,L1,resolved,False,0.9,15735,11,38275,Statusmeeting,,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,MP_L2_project_kickoff,L2,resolved,False,0.692,27791,11,45000,Kickoff,Projektdaten;Offene Punkte;Verantwortlichkeiten,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,MP_L2_sprint_retrospective,L2,resolved,False,0.538,20433,11,41150,Retrospektive,Sprintdaten;Start;Stop;Continue;Metriken,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,MP_L2_architecture_review,L2,resolved,False,0.667,21877,11,40130,,Anlass;Ist-Zustand;Diskussion;Erwartete Verbesserung,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,MP_L3_budget_review,L3,resolved,False,0.75,30233,11,37789,,Abweichungsanalyse;Diskussion;Verantwortlichkeiten,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,MP_L3_vendor_evaluation,L3,resolved,False,0.692,17620,11,41084,,Bewertungskriterien;Kandidatenvergleich;Scoring;Naechste Schritte,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,MP_L3_risk_workshop,L3,resolved,False,0.917,85014,11,45660,,Workshopdaten,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,MP_L4_board_meeting,L4,resolved,False,0.75,19892,11,42596,,Sitzungsdaten;Tagesordnung;Abstimmungsergebnisse,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,MP_L4_regulatory_compliance_meeting,L4,resolved,False,0.867,30811,11,47852,,Regulatorischer Rahmen;Zeitplan,
ac53e49e-4f4f-42a8-b3e4-16cb52e7843a,domain_transfer,1,MP_L4_ma_integration_planning,L4,resolved,False,0.462,19900,11,42851,IP-Transfer;Cross-Sell,Transaktionsdaten;Workstreams;Budget;Meilensteine;Verantwortlichkeiten,
