run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,missing_keywords,missing_sections,error
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L1_simple_daily_report,L1,resolved,True,1.0,17321,11,47501,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L1_defect_list,L1,resolved,True,1.0,20203,11,49433,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L1_safety_protocol,L1,resolved,True,1.0,21433,11,53156,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L1_material_delivery_log,L1,resolved,True,1.0,18880,11,47932,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L1_weather_delay_report,L1,resolved,True,1.0,23139,11,49474,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L1_daily_workforce_report,L1,resolved,True,1.0,17474,11,48188,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L1_concrete_pour_protocol,L1,resolved,True,1.0,16775,11,48104,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L1_site_handover_note,L1,resolved,True,1.0,18733,11,48509,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L2_combined_defect_safety,L2,resolved,True,1.0,21288,11,57477,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L2_daily_with_supplements,L2,resolved,True,1.0,29438,11,55067,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L2_multi_trade_inspection,L2,resolved,True,1.0,20158,11,56165,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L2_subcontractor_coordination,L2,resolved,True,0.857,24581,11,65631,Die Fassade haengt 2 Wochen hinter dem Plan wegen verzoegerter Sonderfenster aus Polen,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L2_weekly_progress_summary,L2,resolved,True,1.0,28535,11,54652,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L2_quality_audit_report,L2,resolved,True,0.857,22066,11,57248,"Gesamtbewertung: 2 kleine Abweichungen, keine schwerwiegenden Maengel",,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L2_rework_documentation,L2,resolved,True,1.0,22122,11,57560,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L2_site_meeting_minutes,L2,resolved,True,1.0,21518,11,57347,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L3_acceptance_protocol,L3,resolved,True,1.0,23948,11,65092,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L3_progress_with_cost_comparison,L3,resolved,False,0.714,18476,11,50892,"Kosten Rohbau bisher 1.200.000 EUR (Budget 1.350.000 EUR), Mehrkosten Stahl 85.000 EUR;Haustechnik bisher 450.000 EUR (Budget 500.000 EUR)",,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L3_safety_incident_report,L3,resolved,True,0.875,81208,11,59757,"Erstversorgung durch Ersthelfer Polier Albrecht, Abtransport per Rettungswagen",,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L3_structural_assessment,L3,resolved,True,0.857,22882,11,57090,3 Stuetzen im Bereich D zeigen Abplatzungen und freiliegende Bewehrung mit Korrosion,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L3_environmental_compliance,L3,resolved,True,1.0,17882,11,50457,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L3_schedule_variance_analysis,L3,resolved,True,1.0,30842,11,58580,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L3_warranty_claim_report,L3,resolved,True,1.0,18801,11,52248,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L4_fire_safety_audit,L4,resolved,True,1.0,105774,11,66968,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L4_energy_evaluation,L4,resolved,True,1.0,149057,11,69969,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L4_procurement_documentation,L4,resolved,True,1.0,21581,11,58563,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L4_noise_protection_assessment,L4,resolved,True,1.0,18153,11,45327,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L4_facade_inspection_report,L4,resolved,True,1.0,18199,11,45741,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L4_demolition_planning_report,L4,resolved,True,1.0,24418,11,52038,,,
6d49771e-e640-4594-8311-5ab68c74063a,progressive_complexity,2,L4_accessibility_audit,L4,resolved,True,1.0,24625,11,58545,,,
