run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,missing_keywords,missing_sections,error
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L1_simple_daily_report,L1,resolved,True,1.0,16502,11,41896,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L1_defect_list,L1,resolved,True,1.0,27921,11,45722,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L1_safety_protocol,L1,resolved,True,1.0,38956,11,47777,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L1_material_delivery_log,L1,resolved,True,1.0,33105,11,43623,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L1_weather_delay_report,L1,resolved,True,1.0,42066,11,49018,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L1_daily_workforce_report,L1,resolved,True,1.0,26528,11,47664,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L1_concrete_pour_protocol,L1,resolved,True,1.0,18919,11,41526,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L1_site_handover_note,L1,resolved,True,0.857,17783,11,45709,Die Uebergabe betrifft die Baustelle Kita Sonnenschein am Blumenweg 3,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L2_combined_defect_safety,L2,resolved,True,1.0,24471,11,50432,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L2_daily_with_supplements,L2,resolved,False,0.714,34904,11,47680,"Die Entsorgungskosten betragen ca. 280 EUR pro Tonne, geschaetzt 7.000 EUR netto;Der Baggermehraufwand wird auf 2 Tage extra geschaetzt (3.200 EUR)",,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L2_multi_trade_inspection,L2,resolved,True,1.0,19576,11,48187,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L2_subcontractor_coordination,L2,resolved,True,1.0,22006,11,50646,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L2_weekly_progress_summary,L2,build_failed,False,0.0,15000,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L2_quality_audit_report,L2,build_failed,False,0.0,15000,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L2_rework_documentation,L2,resolved,True,1.0,1826471,11,43433,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L2_site_meeting_minutes,L2,build_failed,False,0.0,15000,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L3_acceptance_protocol,L3,timeout,False,0.0,360000,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L3_progress_with_cost_comparison,L3,error,False,0.0,0,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L3_safety_incident_report,L3,error,False,0.0,0,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L3_structural_assessment,L3,error,False,0.0,0,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L3_environmental_compliance,L3,error,False,0.0,0,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L3_schedule_variance_analysis,L3,error,False,0.0,0,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L3_warranty_claim_report,L3,error,False,0.0,0,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L4_fire_safety_audit,L4,error,False,0.0,0,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L4_energy_evaluation,L4,error,False,0.0,0,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L4_procurement_documentation,L4,error,False,0.0,0,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L4_noise_protection_assessment,L4,error,False,0.0,0,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L4_facade_inspection_report,L4,error,False,0.0,0,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L4_demolition_planning_report,L4,error,False,0.0,0,0,0,,,
53b3be73-7cd3-4480-af9c-7c21aeb28552,progressive_complexity,1,L4_accessibility_audit,L4,error,False,0.0,0,0,0,,,
