run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,missing_keywords,missing_sections,error
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L1_simple_daily_report,L1,build_timeout,False,0.0,180000,0,0,,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L1_defect_list,L1,build_timeout,False,0.0,180000,0,0,,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L1_safety_protocol,L1,resolved,True,1.0,30981,11,38176,,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L1_material_delivery_log,L1,resolved,True,1.0,37361,11,38787,,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L1_weather_delay_report,L1,resolved,False,0.833,19033,11,36007,Der Bericht betrifft die Baustelle Parkhaus Messegelaende am 09.04.2026,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L1_daily_workforce_report,L1,resolved,True,0.857,19344,11,36113,Die Arbeitszeit war von 07:00 bis 16:30 mit Pause von 12:00 bis 12:30,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L1_concrete_pour_protocol,L1,resolved,True,1.0,144923,11,36756,,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L1_site_handover_note,L1,resolved,True,1.0,16862,11,32829,,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L2_combined_defect_safety,L2,resolved,True,1.0,26732,11,43260,,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L2_daily_with_supplements,L2,resolved,True,1.0,20885,11,41417,,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L2_multi_trade_inspection,L2,resolved,True,0.857,26617,11,43706,Koordination Elektro/Trockenbau wegen Deckenabhaengung erforderlich,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L2_subcontractor_coordination,L2,resolved,True,1.0,26934,11,42012,,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L2_weekly_progress_summary,L2,resolved,True,1.0,19845,11,43880,,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L2_quality_audit_report,L2,resolved,True,0.857,25016,11,42331,Bewehrungsabnahme Decke EG: Betondeckung min. 30mm eingehalten,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L2_rework_documentation,L2,resolved,True,0.875,27030,11,43674,Die Regalmontage verschiebt sich um 6 Wochen,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L2_site_meeting_minutes,L2,resolved,False,0.714,26970,11,43803,"Die Decke UG2 hat eine Durchbiegung von 15mm (im Rahmen, L/500 waere 16mm bei 8m Spannweite);Die naechste Sitzung findet am 22.04 statt",,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L3_acceptance_protocol,L3,resolved,False,0.375,26466,11,45108,"Mangel 1: Balkon EG Gefaelle 1,0% statt 2% nach DIN 18195, Schaetzkosten 4.800 EUR;Mangel 2: Trittschalldaemmung nicht normgerecht (56 dB gemessen, max 53 dB nach DIN 4109), Kosten 12.500 EUR;Mangel 3: Heizkoerper zu klein dimensioniert (800W statt 1.200W), Kosten 950 EUR;Mangel 4: Aufzugstuer Spalt 12mm statt max 6mm nach DIN EN 81-20, Kosten 2.200 EUR;Einbehalt von 5% der Schlussrechnung: 64.000 EUR (Brutto 1.280.000 EUR)",,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L3_progress_with_cost_comparison,L3,resolved,False,0.286,67419,11,43018,"Der Stahlpreis ist um 18% seit Vertragsschluss gestiegen;Haustechnik ist zu 40% fertig (Plan: 35%), voraus wegen fruehzeitigem Beginn;Kosten Rohbau bisher 1.200.000 EUR (Budget 1.350.000 EUR), Mehrkosten Stahl 85.000 EUR;Haustechnik bisher 450.000 EUR (Budget 500.000 EUR);Nachtrag 1: Bodenplattensanierung 35.000 EUR (genehmigt), Nachtrag 2: Entsorgung 22.000 EUR (in Pruefung)",,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L3_safety_incident_report,L3,resolved,False,0.625,17611,11,38289,"Verletzungen: Prellung linker Unterarm und Huefte, keine Fraktur;Erstversorgung durch Ersthelfer Polier Albrecht, Abtransport per Rettungswagen;2 weitere Geruestaufstiege ohne Sicherung gefunden und nachgeruestet",,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L3_structural_assessment,L3,resolved,False,0.714,27860,11,46205,"Das Objekt ist die Fabrikhalle Wernerstrasse 88, Baujahr 1972;Betonguete geschaetzt B25 (C20/25), Bewehrung BSt 420",,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L3_environmental_compliance,L3,resolved,False,0.714,27010,11,45200,"Grundwasser: Monitoring Pegel GW-3 und GW-7, pH 7.1, keine Auffaelligkeiten;Artenschutz: Rodung am 28.02 vor der Brutzeit (01.03-30.09) — konform",,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L3_schedule_variance_analysis,L3,resolved,True,1.0,20911,11,40755,,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L3_warranty_claim_report,L3,resolved,True,1.0,23758,11,42624,,,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L4_fire_safety_audit,L4,resolved,False,0.625,25829,11,46190,"Brandschutzklappe BSK-47 schliesst nicht vollstaendig (Spalt 3mm, max 0mm);Sprinkleranlage: Pumpendruck 8,2 bar statt min 9,0 bar (VdS CEA 4001);4 von 24 Rauchmeldern in Tiefgarage Ebene -2 zeigen Stoerung",,
011f9152-40b6-4533-be67-ba5203478b4d,progressive_complexity,1,L4_energy_evaluation,L4,resolved,True,0.875,17976,11,39306,"Waermepumpe Sole/Wasser mit JAZ 4.2, PV-Anlage 48 kWp (62% Eigenverbrauch)",,
