run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,missing_keywords,missing_sections,error
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L1_simple_daily_report,L1,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L1_defect_list,L1,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L1_safety_protocol,L1,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L1_material_delivery_log,L1,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L1_weather_delay_report,L1,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L1_daily_workforce_report,L1,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L1_concrete_pour_protocol,L1,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L1_site_handover_note,L1,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L2_combined_defect_safety,L2,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L2_daily_with_supplements,L2,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L2_multi_trade_inspection,L2,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L2_subcontractor_coordination,L2,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L2_weekly_progress_summary,L2,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L2_quality_audit_report,L2,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L2_rework_documentation,L2,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L2_site_meeting_minutes,L2,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L3_acceptance_protocol,L3,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L3_progress_with_cost_comparison,L3,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L3_safety_incident_report,L3,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L3_structural_assessment,L3,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L3_environmental_compliance,L3,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L3_schedule_variance_analysis,L3,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L3_warranty_claim_report,L3,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L4_fire_safety_audit,L4,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L4_energy_evaluation,L4,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L4_procurement_documentation,L4,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L4_noise_protection_assessment,L4,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L4_facade_inspection_report,L4,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L4_demolition_planning_report,L4,error,False,0.0,0,0,0,,,All connection attempts failed
0643d656-0a3c-4477-90d8-3a8e6b074112,progressive_complexity,1,L4_accessibility_audit,L4,error,False,0.0,0,0,0,,,All connection attempts failed
