run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,missing_keywords,missing_sections,error
c2ad3cc5-8a48-4f47-81c8-be1c5da870e8,pilot_sprint8,1,L1_simple_daily_report,L1,build_failed,False,0.0,10000,0,0,,,
c2ad3cc5-8a48-4f47-81c8-be1c5da870e8,pilot_sprint8,1,L1_defect_list,L1,resolved,True,1.0,16714,4,23951,,,
c2ad3cc5-8a48-4f47-81c8-be1c5da870e8,pilot_sprint8,1,L1_safety_protocol,L1,failed,False,0.0,287212,4,56444,,,
c2ad3cc5-8a48-4f47-81c8-be1c5da870e8,pilot_sprint8,1,L1_material_delivery_log,L1,error,False,0.0,0,0,0,,,
c2ad3cc5-8a48-4f47-81c8-be1c5da870e8,pilot_sprint8,1,L1_weather_delay_report,L1,error,False,0.0,0,0,0,,,
c2ad3cc5-8a48-4f47-81c8-be1c5da870e8,pilot_sprint8,1,L1_daily_workforce_report,L1,failed,False,0.0,10789,3,10460,,,
c2ad3cc5-8a48-4f47-81c8-be1c5da870e8,pilot_sprint8,1,L1_concrete_pour_protocol,L1,resolved,True,1.0,17697,3,16356,,,
c2ad3cc5-8a48-4f47-81c8-be1c5da870e8,pilot_sprint8,1,L1_site_handover_note,L1,resolved,True,1.0,8886,3,12025,,,
c2ad3cc5-8a48-4f47-81c8-be1c5da870e8,pilot_sprint8,1,L2_combined_defect_safety,L2,failed,False,0.0,28157,4,55872,,,
c2ad3cc5-8a48-4f47-81c8-be1c5da870e8,pilot_sprint8,1,L2_daily_with_supplements,L2,failed,False,0.0,26626,4,53023,,,
