run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,tokens_input,tokens_output,tokens_thinking,tokens_assembly,tokens_execution,tokens_verification,tokens_adapt,tokens_self_healing,cost_usd,model_config_id,missing_keywords,missing_sections,error,cot_verification,self_reflection,reflection_correction,reflection_tokens
b642e5fe-6d85-40a7-810f-df8c4b73a7e3,progressive_complexity,1,L3_acceptance_protocol,L3,resolved,True,1.0,130942,5,71881,63946,7935,0,2280,71881,2960,0,0,0.009569,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
b642e5fe-6d85-40a7-810f-df8c4b73a7e3,progressive_complexity,1,L3_progress_with_cost_comparison,L3,resolved,True,1.0,100342,5,43297,36321,6976,0,4105,43297,2609,0,0,0.006423,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
b642e5fe-6d85-40a7-810f-df8c4b73a7e3,progressive_complexity,1,L3_safety_incident_report,L3,resolved,True,1.0,77910,5,29825,23814,6011,0,3671,29825,2574,0,0,0.004786,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
b642e5fe-6d85-40a7-810f-df8c4b73a7e3,progressive_complexity,1,L3_structural_assessment,L3,resolved,True,1.0,100817,5,38931,32481,6450,0,2497,38931,2402,0,0,0.005828,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
b642e5fe-6d85-40a7-810f-df8c4b73a7e3,progressive_complexity,1,L3_environmental_compliance,L3,resolved,True,1.0,67027,5,27940,23166,4774,0,2523,27940,1978,0,0,0.004226,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
b642e5fe-6d85-40a7-810f-df8c4b73a7e3,progressive_complexity,1,L3_schedule_variance_analysis,L3,resolved,True,1.0,202828,5,145292,133506,11786,0,2496,145292,2324,0,0,0.018065,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
b642e5fe-6d85-40a7-810f-df8c4b73a7e3,progressive_complexity,1,L3_warranty_claim_report,L3,build_failed,False,0.0,40000,0,0,0,0,0,0,0,0,0,0,0.0,ABL-WEAK-EVO-ON,,,,False,False,0.0,0
b642e5fe-6d85-40a7-810f-df8c4b73a7e3,progressive_complexity,1,L4_fire_safety_audit,L4,resolved,True,1.0,84219,5,42676,36395,6281,0,4566,42676,2317,0,0,0.006152,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
b642e5fe-6d85-40a7-810f-df8c4b73a7e3,progressive_complexity,1,L4_energy_evaluation,L4,resolved,True,1.0,47013,5,28724,23088,5636,0,6271,28724,2202,0,0,0.004563,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
b642e5fe-6d85-40a7-810f-df8c4b73a7e3,progressive_complexity,1,L4_procurement_documentation,L4,resolved,True,1.0,92473,5,48597,40242,8355,0,4677,48597,2549,0,0,0.007366,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
b642e5fe-6d85-40a7-810f-df8c4b73a7e3,progressive_complexity,1,L4_noise_protection_assessment,L4,resolved,True,1.0,77593,5,38282,31847,6435,0,3148,38282,2346,0,0,0.005759,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
b642e5fe-6d85-40a7-810f-df8c4b73a7e3,progressive_complexity,1,L4_facade_inspection_report,L4,resolved,True,1.0,78964,5,26792,21750,5042,0,3184,26792,2489,0,0,0.004192,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
b642e5fe-6d85-40a7-810f-df8c4b73a7e3,progressive_complexity,1,L4_demolition_planning_report,L4,resolved,True,1.0,87224,5,42407,35116,7291,0,3250,42407,2803,0,0,0.006428,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
b642e5fe-6d85-40a7-810f-df8c4b73a7e3,progressive_complexity,1,L4_accessibility_audit,L4,resolved,True,1.0,39726,5,19988,17304,2684,0,4656,19988,2387,0,0,0.002804,ABL-WEAK-EVO-ON,,,,True,True,0.06,590
b642e5fe-6d85-40a7-810f-df8c4b73a7e3,progressive_complexity,1,L5_schema_discovery_report,L5,resolved,False,0.0,68180,5,72782,69020,3762,0,2942,72782,2522,0,0,0.008407,ABL-WEAK-EVO-ON,Projekt 'Neubau Wohnanlage Bergstraße 12' wird identifiziert;Projekt 'Sanierung Grundschule Am Park' wird identifiziert;Rohbau-Fortschritt wird korrekt mit ca. 85% angegeben;Verzögerung im Gewerk Elektro wird erkannt und benannt;Mindestens 3 offene kritische Mängel werden aufgelistet;Gesamtkosten werden als Summe berechnet und dem Budget gegenübergestellt;Mindestens ein konkreter Mangel mit Beschreibung wird genannt;Eine Risikoeinschätzung oder Empfehlung wird formuliert;Fortschritt von mindestens 4 Gewerken wird einzeln ausgewiesen,,,True,False,0.0,0
