run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,tokens_input,tokens_output,tokens_thinking,tokens_assembly,tokens_execution,tokens_verification,tokens_adapt,tokens_self_healing,cost_usd,model_config_id,missing_keywords,missing_sections,error,cot_verification,self_reflection,reflection_correction,reflection_tokens
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L3_acceptance_protocol,L3,resolved,True,1.0,181700,5,20216,15599,4617,0,2280,20216,2184,0,0,0.003407,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L3_progress_with_cost_comparison,L3,resolved,True,1.0,211850,5,14289,9961,4328,0,2127,14289,0,0,0,0.002727,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L3_safety_incident_report,L3,failed,False,0.0,570344,5,46755,33324,13431,0,2166,23685,3579,6453,0,0.008705,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L3_structural_assessment,L3,resolved,True,1.0,535747,5,20360,15360,5000,0,2159,20360,2189,0,0,0.003536,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L3_environmental_compliance,L3,resolved,True,1.0,205699,5,23412,17081,6331,0,2294,23412,2265,0,0,0.004241,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L3_schedule_variance_analysis,L3,resolved,True,1.0,143897,5,23363,17588,5775,0,2172,23363,2531,0,0,0.004069,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L3_warranty_claim_report,L3,failed,False,0.0,35309,5,4430,2568,1862,0,2199,4430,0,0,0,0.001002,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L4_fire_safety_audit,L4,resolved,True,1.0,305333,5,16275,11271,5004,0,2291,16275,0,0,0,0.003129,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L4_energy_evaluation,L4,resolved,True,1.0,186572,5,13112,9345,3767,0,2209,13112,0,0,0,0.002441,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L4_procurement_documentation,L4,failed,False,0.0,43299,5,5801,3367,2434,0,2320,5801,0,0,0,0.00131,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L4_noise_protection_assessment,L4,failed,False,0.0,40610,5,5340,3181,2159,0,2228,5340,0,0,0,0.001182,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L4_facade_inspection_report,L4,resolved,True,1.0,223762,5,17493,12108,5385,0,2205,17493,0,0,0,0.003365,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L4_demolition_planning_report,L4,resolved,True,1.0,146426,5,24062,17828,6234,0,2338,24062,2852,0,0,0.004276,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L4_accessibility_audit,L4,failed,False,0.0,43175,5,4759,3042,1717,0,2205,4759,0,0,0,0.000991,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L5_schema_discovery_report,L5,resolved,False,0.222,175672,5,20438,14603,5835,0,4068,12307,4786,4125,0,0.003794,ABL-WEAK-EVO-OFF,Projekt 'Neubau Wohnanlage Bergstraße 12' wird identifiziert;Projekt 'Sanierung Grundschule Am Park' wird identifiziert;Rohbau-Fortschritt wird korrekt mit ca. 85% angegeben;Verzögerung im Gewerk Elektro wird erkannt und benannt;Mindestens 3 offene kritische Mängel werden aufgelistet;Gesamtkosten werden als Summe berechnet und dem Budget gegenübergestellt;Mindestens ein konkreter Mangel mit Beschreibung wird genannt,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L5_etl_quarterly_report,L5,resolved,False,0.6,233531,5,14837,10086,4751,0,2125,14837,2912,0,0,0.002909,ABL-WEAK-EVO-OFF,"5 Subunternehmer werden korrekt identifiziert (Müller, Schmidt, Weber, Krause, Hoffmann);Gesamtstunden Rohbau Schmidt werden mit ca. 680h angegeben;Gesamtstunden Elektro Müller werden mit ca. 420h angegeben;Mindestens 3 der Top-5 Materialposten werden korrekt genannt",,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L5_audio_tagesbericht_rohbau,L5,failed,False,0.0,39745,5,5029,3261,1768,0,2271,5029,0,0,0,0.001033,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L5_audio_begehung_maengel,L5,resolved,True,1.0,217705,5,16547,11759,4788,0,2421,16547,0,0,0,0.003091,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L5_audio_bauleitungssitzung,L5,resolved,True,1.0,153306,5,33251,25952,7299,0,2508,33251,2620,0,0,0.005515,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L5_audio_telefonat_statiker,L5,failed,False,0.0,72451,5,5122,3069,2053,0,2235,5122,0,0,0,0.001128,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
fd835edb-5622-403c-b436-95a829766507,progressive_complexity,2,L5_audio_sicherheitsbericht,L5,resolved,True,1.0,266796,5,19536,13779,5757,0,2468,19536,0,0,0,0.003681,ABL-WEAK-EVO-OFF,,,,True,False,0.0,0
