run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,tokens_input,tokens_output,tokens_thinking,tokens_assembly,tokens_execution,tokens_verification,tokens_adapt,tokens_self_healing,cost_usd,model_config_id,missing_keywords,missing_sections,error,cot_verification,self_reflection,reflection_correction,reflection_tokens
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L3_acceptance_protocol,L3,resolved,True,1.0,109955,5,48186,42060,6126,0,2292,48186,2422,0,0,0.006656,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L3_progress_with_cost_comparison,L3,resolved,True,1.0,95839,5,30811,26837,3974,0,3445,30811,2231,0,0,0.004273,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L3_safety_incident_report,L3,resolved,True,1.0,61467,5,37206,31444,5762,0,4010,37206,1961,0,0,0.005449,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L3_structural_assessment,L3,resolved,True,1.0,84929,5,38103,31828,6275,0,3473,38103,2104,0,0,0.005693,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L3_environmental_compliance,L3,resolved,True,1.0,33412,5,7285,5402,1883,0,3062,7285,2029,0,0,0.001293,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L3_schedule_variance_analysis,L3,resolved,True,1.0,47483,5,27456,24019,3437,0,3119,27456,2352,0,0,0.003777,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L3_warranty_claim_report,L3,resolved,True,1.0,85892,4,56212,50717,5495,0,8924,56212,1852,0,0,0.00727,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L4_fire_safety_audit,L4,resolved,True,1.0,67231,5,37191,32634,4557,0,4100,37191,1983,0,0,0.005086,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L4_energy_evaluation,L4,resolved,True,0.875,124427,5,51618,46221,5397,0,3597,51618,2030,0,0,0.006781,ABL-WEAK-EVO-ON,Effizienzklasse B,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L4_procurement_documentation,L4,resolved,True,1.0,47737,5,19834,16819,3015,0,4733,19834,2559,0,0,0.002888,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L4_noise_protection_assessment,L4,resolved,True,1.0,31924,5,12688,10370,2318,0,4536,12688,2105,0,0,0.001964,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L4_facade_inspection_report,L4,failed,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,ABL-WEAK-EVO-ON,,,,False,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L4_demolition_planning_report,L4,resolved,True,1.0,134848,5,35447,29004,6443,0,3963,11900,4473,4045,0,0.005478,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L4_accessibility_audit,L4,resolved,True,1.0,25033,5,14423,11960,2463,0,4523,14423,2234,0,0,0.002181,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L5_schema_discovery_report,L5,resolved,False,0.0,233535,5,123331,118472,4859,0,2315,40999,3079,2287,0,0.013791,ABL-WEAK-EVO-ON,Projekt 'Neubau Wohnanlage Bergstraße 12' wird identifiziert;Projekt 'Sanierung Grundschule Am Park' wird identifiziert;Rohbau-Fortschritt wird korrekt mit ca. 85% angegeben;Verzögerung im Gewerk Elektro wird erkannt und benannt;Mindestens 3 offene kritische Mängel werden aufgelistet;Gesamtkosten werden als Summe berechnet und dem Budget gegenübergestellt;Mindestens ein konkreter Mangel mit Beschreibung wird genannt;Eine Risikoeinschätzung oder Empfehlung wird formuliert;Fortschritt von mindestens 4 Gewerken wird einzeln ausgewiesen,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L5_etl_quarterly_report,L5,resolved,False,0.0,188872,5,66406,61561,4845,0,3162,37970,3274,4008,0,0.008094,ABL-WEAK-EVO-ON,"5 Subunternehmer werden korrekt identifiziert (Müller, Schmidt, Weber, Krause, Hoffmann);Gesamtstunden Rohbau Schmidt werden mit ca. 680h angegeben;Gesamtstunden Elektro Müller werden mit ca. 420h angegeben;Materialkosten werden pro Subunternehmer aggregiert;Ein monatlicher Verlauf (Juli, August, September) wird dargestellt;Datenqualitaetsprobleme werden erkannt (Tippfehler oder Varianten in Bezeichnungen);Mindestens 3 der Top-5 Materialposten werden korrekt genannt;Eine Empfehlung oder Prognose fuer Q4 wird formuliert;Die CSV-Dateien werden erfolgreich gelesen (Anzahl 50 wird erwaehnt oder impliziert);Normalisiertes Schema wird erstellt oder beschrieben (mindestens 3 Tabellen)",,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L5_audio_tagesbericht_rohbau,L5,failed,False,0.0,38834,5,13213,11613,1600,0,2851,13213,2921,2257,0,0.001801,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L5_audio_begehung_maengel,L5,resolved,True,1.0,73410,5,29809,26693,3116,0,3393,29809,2769,0,0,0.003916,ABL-WEAK-EVO-ON,,,,True,True,0.07,711
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L5_audio_bauleitungssitzung,L5,resolved,True,1.0,113123,5,44237,38203,6034,0,3299,44237,2382,0,0,0.006234,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L5_audio_telefonat_statiker,L5,resolved,True,1.0,198816,5,63627,54361,9266,0,3098,63627,2342,0,0,0.009143,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
2f0ba968-37e1-42fe-8a70-08d2313f2ee3,progressive_complexity,3,L5_audio_sicherheitsbericht,L5,resolved,True,1.0,71439,5,41855,35435,6420,0,3346,41855,2832,0,0,0.006112,ABL-WEAK-EVO-ON,,,,True,False,0.0,0
