run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,tokens_input,tokens_output,tokens_thinking,tokens_assembly,tokens_execution,tokens_verification,tokens_adapt,tokens_self_healing,cost_usd,model_config_id,missing_keywords,missing_sections,error,cot_verification,self_reflection,reflection_correction,reflection_tokens
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L1_simple_daily_report,L1,failed,False,0.0,166049,5,33663,26671,6992,0,3899,15220,2719,2476,0,0.005464,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L1_defect_list,L1,resolved,True,1.0,58576,5,30534,25989,4545,0,3216,30534,1695,0,0,0.004417,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L1_safety_protocol,L1,resolved,True,1.0,51410,5,27518,23622,3896,0,4549,27518,1709,0,0,0.003921,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L1_material_delivery_log,L1,resolved,True,1.0,47795,5,23414,19903,3511,0,5268,23414,1515,0,0,0.003395,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L1_weather_delay_report,L1,resolved,True,1.0,64973,5,34271,29019,5252,0,3164,34271,1798,0,0,0.005003,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L1_daily_workforce_report,L1,resolved,True,1.0,93540,5,41425,37388,4037,0,2572,41425,1557,0,0,0.005354,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L1_concrete_pour_protocol,L1,resolved,True,1.0,69649,5,31628,28192,3436,0,2733,31628,1780,0,0,0.004194,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L1_site_handover_note,L1,resolved,True,1.0,217805,5,50916,45653,5263,0,3095,25877,3027,3059,0,0.006671,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L2_combined_defect_safety,L2,resolved,True,1.0,54276,5,24496,20757,3739,0,3026,24496,2351,0,0,0.003571,U-WEAK-FULL,,,,True,True,0.05,604
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L2_daily_with_supplements,L2,failed,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,U-WEAK-FULL,,,,False,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L2_multi_trade_inspection,L2,resolved,True,1.0,107530,5,36811,30579,6232,0,3016,36811,1930,0,0,0.005551,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L2_subcontractor_coordination,L2,resolved,True,1.0,98279,5,51657,42749,8908,0,3864,38794,4514,12863,0,0.007838,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L2_weekly_progress_summary,L2,resolved,True,1.0,57717,5,31507,26347,5160,0,4009,31507,1759,0,0,0.004699,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L2_quality_audit_report,L2,resolved,True,1.0,155436,5,29543,25325,4218,0,3425,29543,1950,0,0,0.00422,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L2_rework_documentation,L2,resolved,True,1.0,51649,5,25851,21626,4225,0,3852,25851,2050,0,0,0.003853,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L2_site_meeting_minutes,L2,resolved,True,1.0,87445,5,28275,23310,4965,0,4597,28275,1967,0,0,0.004317,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L3_acceptance_protocol,L3,resolved,True,1.0,68047,5,27762,22083,5679,0,4232,27762,3046,0,0,0.00448,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L3_progress_with_cost_comparison,L3,resolved,True,1.0,65824,5,31666,25806,5860,0,4632,31666,2970,0,0,0.004925,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L3_safety_incident_report,L3,resolved,True,1.0,84684,5,37133,29711,7422,0,4624,37133,2367,0,0,0.00594,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L3_structural_assessment,L3,resolved,True,1.0,143710,5,46963,33458,13505,0,4199,46963,2101,0,0,0.008748,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L3_environmental_compliance,L3,failed,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,U-WEAK-FULL,,,,False,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L3_schedule_variance_analysis,L3,resolved,True,1.0,97859,5,49670,40298,9372,0,3482,49670,2992,0,0,0.007779,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L3_warranty_claim_report,L3,resolved,True,1.0,108882,5,57916,50430,7486,0,3448,57916,2680,0,0,0.008037,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L4_fire_safety_audit,L4,resolved,True,1.0,115432,5,27703,23110,4593,0,5004,27703,2476,0,0,0.004148,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L4_energy_evaluation,L4,resolved,True,1.0,145386,5,39082,33118,5964,0,4111,39082,2260,0,0,0.005697,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L4_procurement_documentation,L4,resolved,True,1.0,137179,5,56422,47125,9297,0,2912,56422,2543,0,0,0.008431,U-WEAK-FULL,,,,True,False,0.0,0
b2bc465f-f7e5-4f79-980d-883be9940a1f,progressive_complexity,3,L4_noise_protection_assessment,L4,resolved,True,1.0,84972,5,55522,45998,9524,0,2825,55522,2412,0,0,0.008409,U-WEAK-FULL,,,,True,False,0.0,0
