run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,tokens_input,tokens_output,tokens_thinking,tokens_assembly,tokens_execution,tokens_verification,tokens_adapt,tokens_self_healing,cost_usd,model_config_id,missing_keywords,missing_sections,error,cot_verification,self_reflection,reflection_correction,reflection_tokens
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L3_acceptance_protocol,L3,resolved,True,1.0,539408,5,242223,223712,18511,0,2317,102401,3961,2697,0,0.044663,U-STRONG-L3L5,,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L3_progress_with_cost_comparison,L3,resolved,True,1.0,100120,5,39505,34624,4881,0,3550,39505,2339,0,0,0.008122,U-STRONG-L3L5,,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L3_safety_incident_report,L3,resolved,True,1.0,52549,5,31232,26748,4484,0,3206,31232,2160,0,0,0.006703,U-STRONG-L3L5,,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L3_structural_assessment,L3,resolved,True,1.0,57756,5,39191,31696,7495,0,2541,39191,2641,0,0,0.009251,U-STRONG-L3L5,,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L3_environmental_compliance,L3,resolved,True,1.0,58013,5,40138,32505,7633,0,3625,40138,3091,0,0,0.009456,U-STRONG-L3L5,,,,True,True,0.09,626
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L3_schedule_variance_analysis,L3,resolved,True,1.0,93996,5,52301,46103,6198,0,3710,52301,2322,0,0,0.010634,U-STRONG-L3L5,,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L3_warranty_claim_report,L3,build_failed,False,0.0,45000,0,0,0,0,0,0,0,0,0,0,0.0,U-STRONG-L3L5,,,,False,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L4_fire_safety_audit,L4,resolved,True,1.0,78235,5,47386,40570,6816,0,4472,47386,2709,0,0,0.010175,U-STRONG-L3L5,,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L4_energy_evaluation,L4,resolved,True,1.0,150038,5,73747,64243,9504,0,2737,73747,2369,0,0,0.015339,U-STRONG-L3L5,,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L4_procurement_documentation,L4,resolved,True,1.0,732408,5,74631,55703,18928,0,2854,38082,4063,36549,0,0.019712,U-STRONG-L3L5,,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L4_noise_protection_assessment,L4,resolved,True,1.0,73495,5,44200,36933,7267,0,4386,44200,2700,0,0,0.0099,U-STRONG-L3L5,,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L4_facade_inspection_report,L4,resolved,True,1.0,145966,5,101903,89846,12057,0,2697,101903,2520,0,0,0.020711,U-STRONG-L3L5,,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L4_demolition_planning_report,L4,resolved,True,1.0,52198,5,31128,24841,6287,0,3734,31128,2915,0,0,0.007498,U-STRONG-L3L5,,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L4_accessibility_audit,L4,resolved,True,1.0,78391,5,48063,39420,8643,0,4448,29688,5092,18375,0,0.011099,U-STRONG-L3L5,,,,True,True,0.5,632
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L5_schema_discovery_report,L5,resolved,True,0.889,1226239,5,870284,843993,26291,0,2766,870284,9264,4456,0,0.142374,U-STRONG-L3L5,Gesamtkosten werden als Summe berechnet und dem Budget gegenübergestellt,,,True,True,0.36,678
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L5_etl_quarterly_report,L5,resolved,False,0.7,476183,5,372457,352682,19775,0,3175,179281,3745,4565,0,0.064767,U-STRONG-L3L5,Gesamtstunden Rohbau Schmidt werden mit ca. 680h angegeben;Gesamtstunden Elektro Müller werden mit ca. 420h angegeben;Mindestens 3 der Top-5 Materialposten werden korrekt genannt,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L5_audio_tagesbericht_rohbau,L5,resolved,True,1.0,109451,5,43038,37289,5749,0,3329,43038,2180,0,0,0.009043,U-STRONG-L3L5,,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L5_audio_begehung_maengel,L5,resolved,True,1.0,192203,5,134502,116364,18138,0,3359,134502,2156,0,0,0.028337,U-STRONG-L3L5,,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L5_audio_bauleitungssitzung,L5,resolved,True,1.0,132158,5,79184,70105,9079,0,3621,79184,2415,0,0,0.015963,U-STRONG-L3L5,,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L5_audio_telefonat_statiker,L5,resolved,True,1.0,118526,5,80917,73163,7754,0,3259,80917,2103,0,0,0.015627,U-STRONG-L3L5,,,,True,False,0.0,0
305b763c-11c7-416a-a114-a0091e9f37e7,progressive_complexity,1,L5_audio_sicherheitsbericht,L5,resolved,True,1.0,110796,5,63102,52808,10294,0,3538,63102,2805,0,0,0.014098,U-STRONG-L3L5,,,,True,False,0.0,0
