run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,tokens_input,tokens_output,tokens_thinking,tokens_assembly,tokens_execution,tokens_verification,tokens_adapt,tokens_self_healing,cost_usd,model_config_id,missing_keywords,missing_sections,error,cot_verification,self_reflection,reflection_correction,reflection_tokens
ecc5dfa7-d42c-4dd2-ad84-e49bb1b7e9b4,progressive_complexity,3,L3_acceptance_protocol,L3,resolved,True,1.0,111222,5,61534,54646,6888,0,2355,61534,2215,0,0,0.01233,U-STRONG-L3L5,,,,True,False,0.0,0
ecc5dfa7-d42c-4dd2-ad84-e49bb1b7e9b4,progressive_complexity,3,L3_progress_with_cost_comparison,L3,resolved,True,1.0,133921,5,59439,51766,7673,0,3502,59439,2573,0,0,0.012369,U-STRONG-L3L5,,,,True,False,0.0,0
ecc5dfa7-d42c-4dd2-ad84-e49bb1b7e9b4,progressive_complexity,3,L3_safety_incident_report,L3,resolved,True,1.0,89695,5,37640,31476,6164,0,2965,37640,2396,0,0,0.00842,U-STRONG-L3L5,,,,True,False,0.0,0
ecc5dfa7-d42c-4dd2-ad84-e49bb1b7e9b4,progressive_complexity,3,L3_structural_assessment,L3,resolved,True,1.0,56873,5,29744,25072,4672,0,4058,29744,2181,0,0,0.006564,U-STRONG-L3L5,,,,True,False,0.0,0
ecc5dfa7-d42c-4dd2-ad84-e49bb1b7e9b4,progressive_complexity,3,L3_environmental_compliance,L3,resolved,True,1.0,63502,5,34004,28938,5066,0,2462,34004,2139,0,0,0.00738,U-STRONG-L3L5,,,,True,False,0.0,0
ecc5dfa7-d42c-4dd2-ad84-e49bb1b7e9b4,progressive_complexity,3,L3_schedule_variance_analysis,L3,resolved,True,1.0,150856,5,51768,44357,7411,0,2503,51768,2776,0,0,0.0111,U-STRONG-L3L5,,,,True,False,0.0,0
ecc5dfa7-d42c-4dd2-ad84-e49bb1b7e9b4,progressive_complexity,3,L3_warranty_claim_report,L3,build_failed,False,0.0,85000,0,0,0,0,0,0,0,0,0,0,0.0,U-STRONG-L3L5,,,,False,False,0.0,0
ecc5dfa7-d42c-4dd2-ad84-e49bb1b7e9b4,progressive_complexity,3,L4_fire_safety_audit,L4,resolved,True,1.0,99326,5,48674,41599,7075,0,4172,48674,2271,0,0,0.010485,U-STRONG-L3L5,,,,True,False,0.0,0
ecc5dfa7-d42c-4dd2-ad84-e49bb1b7e9b4,progressive_complexity,3,L4_energy_evaluation,L4,resolved,True,1.0,121310,5,51344,44936,6408,0,3425,51344,2262,0,0,0.010585,U-STRONG-L3L5,,,,True,False,0.0,0
ecc5dfa7-d42c-4dd2-ad84-e49bb1b7e9b4,progressive_complexity,3,L4_procurement_documentation,L4,resolved,True,1.0,57089,5,42317,34322,7995,0,3984,42317,2359,0,0,0.009945,U-STRONG-L3L5,,,,True,False,0.0,0
