run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,tokens_input,tokens_output,tokens_thinking,tokens_assembly,tokens_execution,tokens_verification,tokens_adapt,tokens_self_healing,cost_usd,model_config_id,missing_keywords,missing_sections,error,cot_verification,self_reflection,reflection_correction,reflection_tokens
b3722819-3844-4844-b6a3-5414e3703d79,progressive_complexity,1,L1_simple_daily_report,L1,resolved,True,1.0,235403,5,22680,18413,4267,0,4078,13694,2582,2520,0,0.003548,U-WEAK-FULL,,,,True,False,0.0,0
b3722819-3844-4844-b6a3-5414e3703d79,progressive_complexity,1,L1_defect_list,L1,resolved,True,1.0,18437,5,7724,6540,1184,0,2621,7724,1552,0,0,0.001128,U-WEAK-FULL,,,,True,False,0.0,0
b3722819-3844-4844-b6a3-5414e3703d79,progressive_complexity,1,L1_safety_protocol,L1,resolved,True,1.0,17063,5,7206,6287,919,0,2689,7206,1340,0,0,0.000996,U-WEAK-FULL,,,,True,False,0.0,0
b3722819-3844-4844-b6a3-5414e3703d79,progressive_complexity,1,L1_material_delivery_log,L1,resolved,True,1.0,19628,5,8470,7001,1469,0,2539,8470,1683,0,0,0.001288,U-WEAK-FULL,,,,True,False,0.0,0
b3722819-3844-4844-b6a3-5414e3703d79,progressive_complexity,1,L1_weather_delay_report,L1,resolved,True,1.0,18184,5,7793,6524,1269,0,2502,7793,1677,0,0,0.00116,U-WEAK-FULL,,,,True,False,0.0,0
b3722819-3844-4844-b6a3-5414e3703d79,progressive_complexity,1,L1_daily_workforce_report,L1,resolved,True,1.0,164829,5,101830,93200,8630,0,2312,101830,2263,0,0,0.012772,U-WEAK-FULL,,,,True,False,0.0,0
b3722819-3844-4844-b6a3-5414e3703d79,progressive_complexity,1,L1_concrete_pour_protocol,L1,resolved,True,1.0,122071,5,19693,16335,3358,0,2456,19693,2067,0,0,0.002977,U-WEAK-FULL,,,,True,False,0.0,0
b3722819-3844-4844-b6a3-5414e3703d79,progressive_complexity,1,L1_site_handover_note,L1,resolved,True,1.0,1491524,5,37129,30939,6190,0,2367,21751,2408,0,0,0.00557,U-WEAK-FULL,,,,True,False,0.0,0
b3722819-3844-4844-b6a3-5414e3703d79,progressive_complexity,1,L2_combined_defect_safety,L2,resolved,True,0.857,139626,5,64320,53968,10352,0,2517,44167,4963,20153,0,0.009538,U-WEAK-FULL,Die Besprechung fand auf der Baustelle Industriepark Nord am 14.04.2026 statt,,,True,True,0.1,621
b3722819-3844-4844-b6a3-5414e3703d79,progressive_complexity,1,L2_daily_with_supplements,L2,resolved,True,0.857,103060,5,57652,47912,9740,0,3947,40834,4026,16818,0,0.008687,U-WEAK-FULL,Der Bericht betrifft die Baustelle Wohnanlage Sonnenhof am 13.04.2026,,,True,True,0.425,560
b3722819-3844-4844-b6a3-5414e3703d79,progressive_complexity,1,L2_multi_trade_inspection,L2,failed,False,0.0,247834,5,39912,34928,4984,0,2728,17279,2514,3427,0,0.005486,U-WEAK-FULL,,,,True,False,0.0,0
