run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,tokens_input,tokens_output,tokens_thinking,tokens_assembly,tokens_execution,tokens_verification,tokens_adapt,tokens_self_healing,cost_usd,model_config_id,missing_keywords,missing_sections,error,cot_verification,self_reflection,reflection_correction,reflection_tokens
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L1_simple_daily_report,L1,resolved,True,1.0,291745,5,36430,30756,5674,0,1975,11867,5593,4544,0,0.005345,U-WEAK-FULL,,,,True,True,0.107,603
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L1_defect_list,L1,resolved,True,1.0,67048,5,37779,31610,6169,0,2766,37779,1624,0,0,0.005629,U-WEAK-FULL,,,,True,False,0.0,0
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L1_safety_protocol,L1,failed,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,U-WEAK-FULL,,,,False,False,0.0,0
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L1_material_delivery_log,L1,resolved,True,1.0,99058,5,31737,27554,4183,0,2783,31737,1670,0,0,0.004429,U-WEAK-FULL,,,,True,False,0.0,0
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L1_weather_delay_report,L1,resolved,True,1.0,57714,5,26496,22238,4258,0,3073,26496,2582,0,0,0.003927,U-WEAK-FULL,,,,True,True,0.1,617
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L1_daily_workforce_report,L1,resolved,True,1.0,70412,5,41189,36900,4289,0,3098,41189,1460,0,0,0.005406,U-WEAK-FULL,,,,True,False,0.0,0
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L1_concrete_pour_protocol,L1,resolved,True,1.0,40363,5,18110,15461,2649,0,5768,18110,1884,0,0,0.002606,U-WEAK-FULL,,,,True,False,0.0,0
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L1_site_handover_note,L1,resolved,True,1.0,55148,5,42592,36424,6168,0,2521,42592,1707,0,0,0.00611,U-WEAK-FULL,,,,True,False,0.0,0
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L2_combined_defect_safety,L2,resolved,True,1.0,70366,5,32415,26454,5961,0,3488,32415,2397,0,0,0.00503,U-WEAK-FULL,,,,True,False,0.0,0
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L2_daily_with_supplements,L2,resolved,True,1.0,60452,5,28084,23811,4273,0,3185,28084,2176,0,0,0.00409,U-WEAK-FULL,,,,True,False,0.0,0
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L2_multi_trade_inspection,L2,resolved,True,1.0,57240,5,34935,29526,5409,0,3121,34935,2068,0,0,0.005116,U-WEAK-FULL,,,,True,False,0.0,0
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L2_subcontractor_coordination,L2,resolved,True,0.857,105842,5,58644,48828,9816,0,3660,41962,4075,16682,0,0.008809,U-WEAK-FULL,Die Besprechung fand auf der Baustelle Einkaufszentrum CityPlaza am 11.04.2026 statt,,,True,False,0.0,0
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L2_weekly_progress_summary,L2,resolved,True,1.0,49488,5,33396,28454,4942,0,3835,33396,2169,0,0,0.004822,U-WEAK-FULL,,,,True,False,0.0,0
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L2_quality_audit_report,L2,resolved,True,1.0,57741,5,37770,31055,6715,0,2660,37770,2401,0,0,0.005791,U-WEAK-FULL,,,,True,False,0.0,0
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L2_rework_documentation,L2,failed,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,U-WEAK-FULL,,,,False,False,0.0,0
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L2_site_meeting_minutes,L2,failed,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,U-WEAK-FULL,,,,False,False,0.0,0
4f5d5a14-0d6d-4570-918a-63cff79e43fd,progressive_complexity,3,L3_acceptance_protocol,L3,resolved,True,1.0,168065,5,31278,26551,4727,0,4277,31278,1222,0,0,0.004546,U-WEAK-FULL,,,,True,False,0.0,0
