run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,tokens_input,tokens_output,tokens_thinking,tokens_assembly,tokens_execution,tokens_verification,tokens_adapt,tokens_self_healing,cost_usd,model_config_id,missing_keywords,missing_sections,error,cot_verification,self_reflection,reflection_correction,reflection_tokens
1ed7ae8c-86f1-4f63-a03c-659da07d18f7,progressive_complexity,1,L1_simple_daily_report,L1,resolved,True,0.875,88184,5,47302,42326,4976,0,3359,38786,3923,8516,0,0.006223,CW-WEAK-WARM,Es waren 5 Arbeiter Rohbau und 2 Arbeiter Elektro vor Ort,,,True,True,0.375,611
1ed7ae8c-86f1-4f63-a03c-659da07d18f7,progressive_complexity,1,L1_defect_list,L1,resolved,True,1.0,98041,5,49800,44834,4966,0,2698,49800,2131,0,0,0.00647,CW-WEAK-WARM,,,,True,False,0.0,0
1ed7ae8c-86f1-4f63-a03c-659da07d18f7,progressive_complexity,1,L1_safety_protocol,L1,resolved,True,1.0,69141,5,42962,38621,4341,0,4154,42962,1323,0,0,0.005599,CW-WEAK-WARM,,,,True,False,0.0,0
1ed7ae8c-86f1-4f63-a03c-659da07d18f7,progressive_complexity,1,L1_material_delivery_log,L1,failed,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,CW-WEAK-WARM,,,,False,False,0.0,0
1ed7ae8c-86f1-4f63-a03c-659da07d18f7,progressive_complexity,1,L1_weather_delay_report,L1,resolved,True,1.0,99915,5,42079,38457,3622,0,3120,42079,2262,0,0,0.005295,CW-WEAK-WARM,,,,True,False,0.0,0
1ed7ae8c-86f1-4f63-a03c-659da07d18f7,progressive_complexity,1,L1_daily_workforce_report,L1,resolved,True,1.0,556700,5,162836,137284,25552,0,2948,128019,3167,34817,0,0.023949,CW-WEAK-WARM,,,,True,False,0.0,0
1ed7ae8c-86f1-4f63-a03c-659da07d18f7,progressive_complexity,1,L1_concrete_pour_protocol,L1,resolved,True,1.0,68551,5,38676,33956,4720,0,2857,38676,2715,0,0,0.005284,CW-WEAK-WARM,,,,True,False,0.0,0
1ed7ae8c-86f1-4f63-a03c-659da07d18f7,progressive_complexity,1,L1_site_handover_note,L1,resolved,True,1.0,112152,5,50398,44518,5880,0,3975,50398,2547,0,0,0.006804,CW-WEAK-WARM,,,,True,False,0.0,0
1ed7ae8c-86f1-4f63-a03c-659da07d18f7,progressive_complexity,1,L2_combined_defect_safety,L2,resolved,True,0.857,105196,5,56623,50420,6203,0,3226,46977,4685,9646,0,0.007523,CW-WEAK-WARM,Die Besprechung fand auf der Baustelle Industriepark Nord am 14.04.2026 statt,,,True,True,0.125,582
1ed7ae8c-86f1-4f63-a03c-659da07d18f7,progressive_complexity,1,L2_daily_with_supplements,L2,resolved,True,0.857,71080,5,42772,38499,4273,0,2993,42772,2333,0,0,0.005559,CW-WEAK-WARM,Der Bericht betrifft die Baustelle Wohnanlage Sonnenhof am 13.04.2026,,,True,True,-0.12,583
