run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,tokens_input,tokens_output,tokens_thinking,tokens_assembly,tokens_execution,tokens_verification,tokens_adapt,tokens_self_healing,cost_usd,model_config_id,missing_keywords,missing_sections,error,cot_verification,self_reflection,reflection_correction,reflection_tokens
30898ca7-caba-4375-b880-5cc26f173103,domain_transfer,2,IT_L1_server_outage,L1,resolved,False,0.778,54769,5,20325,16829,3496,0,2635,20325,1679,0,0,0.003081,DT-WEAK-WARM,Stoerungsbericht,Vorfalldaten,,True,False,0.0,0
30898ca7-caba-4375-b880-5cc26f173103,domain_transfer,2,IT_L1_network_disruption,L1,resolved,False,0.9,62370,5,27081,23319,3762,0,2710,27081,1759,0,0,0.003837,DT-WEAK-WARM,,Vorfalldaten,,True,False,0.0,0
30898ca7-caba-4375-b880-5cc26f173103,domain_transfer,2,IT_L1_password_reset_incident,L1,resolved,False,0.8,39196,5,18185,15484,2701,0,2762,18185,2291,0,0,0.002629,DT-WEAK-WARM,,Ticketdaten;Analyse,,True,True,0.08,612
30898ca7-caba-4375-b880-5cc26f173103,domain_transfer,2,IT_L2_multi_team_incident,L2,failed,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,DT-WEAK-WARM,,,,False,False,0.0,0
30898ca7-caba-4375-b880-5cc26f173103,domain_transfer,2,IT_L2_change_incident_combined,L2,build_failed,False,0.0,235000,0,0,0,0,0,0,0,0,0,0,0.0,DT-WEAK-WARM,,,,False,False,0.0,0
30898ca7-caba-4375-b880-5cc26f173103,domain_transfer,2,IT_L2_capacity_planning,L2,resolved,False,0.833,48499,5,30284,25684,4600,0,2705,30284,2259,0,0,0.004408,DT-WEAK-WARM,,Ist-Zustand;Wachstumsanalyse,,True,False,0.0,0
30898ca7-caba-4375-b880-5cc26f173103,domain_transfer,2,IT_L3_root_cause_analysis,L3,resolved,False,0.615,118082,5,23698,20445,3253,0,2867,23698,2033,0,0,0.003346,DT-WEAK-WARM,Root-Cause,Timeline;Impact;Root-Cause;Workaround,,True,False,0.0,0
30898ca7-caba-4375-b880-5cc26f173103,domain_transfer,2,IT_L3_postmortem_with_impact,L3,resolved,False,0.692,133060,5,32464,26978,5486,0,2936,32464,2174,0,0,0.004892,DT-WEAK-WARM,Post-Mortem,Vorfallzusammenfassung;Timeline;Root-Cause,,True,False,0.0,0
30898ca7-caba-4375-b880-5cc26f173103,domain_transfer,2,IT_L3_disaster_recovery_test,L3,resolved,False,0.833,61834,5,38387,31651,6736,0,2813,38387,2136,0,0,0.00586,DT-WEAK-WARM,Disaster-Recovery,Empfehlungen,,True,False,0.0,0
30898ca7-caba-4375-b880-5cc26f173103,domain_transfer,2,IT_L4_security_breach_analysis,L4,failed,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,DT-WEAK-WARM,,,,False,False,0.0,0
