run_id,suite,seed,task_id,level,status,pass,score,duration_ms,agents_executed,tokens_total,tokens_input,tokens_output,tokens_thinking,tokens_assembly,tokens_execution,tokens_verification,tokens_adapt,tokens_self_healing,cost_usd,model_config_id,missing_keywords,missing_sections,error,cot_verification,self_reflection,reflection_correction,reflection_tokens
f9e8d080-1412-4056-ae1f-1d3f13fa8a11,domain_transfer,1,IT_L1_server_outage,L1,resolved,False,0.667,83586,5,27866,20948,6918,0,2012,27866,2297,0,0,0.004862,DT-WEAK-COLD,Stoerungsbericht,Vorfalldaten;Auswirkung,,True,False,0.0,0
f9e8d080-1412-4056-ae1f-1d3f13fa8a11,domain_transfer,1,IT_L1_network_disruption,L1,resolved,False,0.9,179479,5,52071,42383,9688,0,3222,24851,6438,11294,0,0.008113,DT-WEAK-COLD,,Vorfalldaten,,True,True,0.125,571
f9e8d080-1412-4056-ae1f-1d3f13fa8a11,domain_transfer,1,IT_L1_password_reset_incident,L1,resolved,False,0.9,48602,5,31188,26252,4936,0,3471,31188,1999,0,0,0.0046,DT-WEAK-COLD,,Ticketdaten,,True,False,0.0,0
f9e8d080-1412-4056-ae1f-1d3f13fa8a11,domain_transfer,1,IT_L2_multi_team_incident,L2,resolved,False,0.818,65883,5,38111,30977,7134,0,3967,38111,2153,0,0,0.005951,DT-WEAK-COLD,,Timeline;Loesung,,True,False,0.0,0
f9e8d080-1412-4056-ae1f-1d3f13fa8a11,domain_transfer,1,IT_L2_change_incident_combined,L2,build_failed,False,0.0,125000,0,0,0,0,0,0,0,0,0,0,0.0,DT-WEAK-COLD,,,,False,False,0.0,0
f9e8d080-1412-4056-ae1f-1d3f13fa8a11,domain_transfer,1,IT_L2_capacity_planning,L2,resolved,False,0.833,60337,5,31322,26580,4742,0,3371,31322,2022,0,0,0.004555,DT-WEAK-COLD,,Ist-Zustand;Wachstumsanalyse,,True,False,0.0,0
f9e8d080-1412-4056-ae1f-1d3f13fa8a11,domain_transfer,1,IT_L3_root_cause_analysis,L3,resolved,False,0.769,69698,5,43469,34881,8588,0,2986,43469,2636,0,0,0.006923,DT-WEAK-COLD,Root-Cause,Timeline;Root-Cause,,True,False,0.0,0
f9e8d080-1412-4056-ae1f-1d3f13fa8a11,domain_transfer,1,IT_L3_postmortem_with_impact,L3,resolved,False,0.615,72390,5,41324,32166,9158,0,2687,41324,2930,0,0,0.00688,DT-WEAK-COLD,Post-Mortem,Vorfallzusammenfassung;Timeline;Impact-Berechnung;Root-Cause,,True,False,0.0,0
f9e8d080-1412-4056-ae1f-1d3f13fa8a11,domain_transfer,1,IT_L3_disaster_recovery_test,L3,resolved,False,0.833,60029,5,32742,25881,6861,0,2586,32742,2495,0,0,0.005333,DT-WEAK-COLD,Disaster-Recovery,Empfehlungen,,True,False,0.0,0
f9e8d080-1412-4056-ae1f-1d3f13fa8a11,domain_transfer,1,IT_L4_security_breach_analysis,L4,resolved,False,0.786,99055,5,49703,38918,10785,0,2791,49703,2553,0,0,0.008206,DT-WEAK-COLD,Security-Breach,Vorfallzusammenfassung;Auswirkung,,True,False,0.0,0
